Date,Speaker,crime_gt_score,economy_gt_score,elites_gt_score,people_gt_score,service_gt_score,violence_gt_score,war_gt_score,they_gt_score,we_gt_score
2015-08-01,Clinton,0.1427551748750892,2.855103497501784,0.07137758743754462,0.0,0.4996431120628123,2.498215560314061,0.1427551748750892,1.546029515108925,2.459592410400562
2015-09-01,Clinton,0.1952171791117618,3.562713518789653,0.09760858955588092,0.0,0.8296730112249878,1.659346022449976,0.09760858955588092,1.031400412560165,2.589961035984414
2015-10-01,Clinton,0.1894836570345808,5.352913311226907,0.09474182851729039,0.0,0.7105637138796779,0.8526764566556134,0.09474182851729039,1.465833153696917,2.88855356757922
2015-11-01,Clinton,0.05268703898840885,3.740779768177029,0.1053740779768177,0.0,0.5795574288724974,1.264488935721813,0.1053740779768177,1.354012801575579,2.535696701132447
2015-12-01,Clinton,0.1682793437105595,4.291123264619269,0.0,0.1262095077829196,1.640723601177956,1.220025241901556,0.1682793437105595,1.507921359037984,2.576827638862378
2016-01-01,Clinton,0.1988071570576541,4.821073558648111,0.2982107355864811,0.09940357852882703,1.391650099403579,2.037773359840954,0.09940357852882703,2.282485875706215,2.96045197740113
2016-02-01,Clinton,0.2600104004160166,4.6801872074883,0.5720228809152366,0.1040041601664067,1.352054082163286,1.87207488299532,0.1040041601664067,1.893551688843398,2.098259979529171
2016-03-01,Clinton,0.4123711340206186,2.611683848797251,0.2061855670103093,0.0,1.237113402061856,1.993127147766323,0.06872852233676977,1.292517006802721,3.197278911564626
2016-04-01,Clinton,0.1351351351351351,2.162162162162162,0.1351351351351351,0.0,0.2702702702702703,1.351351351351351,0.1351351351351351,1.407506702412869,4.423592493297587
2016-05-01,Clinton,0.2482929857231533,2.97951582867784,0.3103662321539417,0.0,0.9931719428926132,1.924270639354438,0.2482929857231533,0.5680119581464873,2.600896860986547
2016-06-01,Clinton,0.07032348804500703,6.469760900140647,0.5625879043600562,0.07032348804500703,0.6329113924050633,0.8438818565400843,0.07032348804500703,1.273666092943202,3.270223752151463
