Date,Speaker,crime_gt_score,economy_gt_score,elites_gt_score,people_gt_score,service_gt_score,they_gt_score,violence_gt_score,war_gt_score,we_gt_score
2019-12-01,Biden,0.0,1.134062373430539,0.0,0.0,0.04050222762251924,1.388888888888889,0.2835155933576347,0.162008910490077,3.047839506172839
2020-01-01,Biden,0.0238038562247084,0.2856462746965008,0.119019281123542,0.0238038562247084,0.2142347060223756,1.333634719710669,0.6665079742918353,0.119019281123542,2.554249547920434
2020-02-01,Biden,0.0725163161711385,0.5076142131979695,0.0,0.0725163161711385,0.2175489485134155,1.013513513513514,0.9427121102248005,0.2175489485134155,4.72972972972973
2020-03-01,Biden,0.0,0.2886002886002886,0.0,0.07215007215007214,0.2164502164502164,0.8940852819807428,0.4329004329004329,0.07215007215007214,4.883081155433287
2020-04-01,Biden,,,,,,,,,
2020-05-01,Biden,,,,,,,,,
2020-06-01,Biden,0.0,0.9935419771485345,0.09935419771485346,0.2483854942871336,0.2483854942871336,1.641718976339932,0.8445106805762544,0.09935419771485346,2.172863351038146
2020-07-01,Biden,0.02663825253063399,2.583910495471497,0.07991475759190196,0.106553010122536,0.2663825253063399,1.456310679611651,0.3995737879595098,0.13319126265317,2.554931016862545
2020-08-01,Biden,0.06563833278634722,1.214309156547424,0.06563833278634722,0.0,0.2625533311453889,0.823924321025328,0.7548408270429932,0.1969149983590417,4.150137320720171
2020-09-01,Biden,0.0,1.529132612707619,0.1581861323490641,0.05272871078302136,0.3427366200896388,1.362604087812263,0.4481940416556816,0.07909306617453203,1.74110522331567
2020-10-01,Biden,0.0,0.9242801279772485,0.1421969427657305,0.2132954141485958,0.2488446498400284,1.022146507666099,0.5687877710629221,0.2488446498400284,1.976149914821124
2020-11-01,Biden,0.1236476043276662,1.020092735703246,0.1545595054095827,0.1236476043276662,0.4636785162287481,1.104815864022663,0.6800618238021638,0.06182380216383308,1.756373937677054
2020-12-01,Biden,,,,,,,,,
