Date,Speaker,crime_gt_score,economy_gt_score,elites_gt_score,people_gt_score,service_gt_score,they_gt_score,violence_gt_score,war_gt_score,we_gt_score
2015-06-01,Clinton,0.08849557522123894,2.323008849557522,0.1106194690265487,0.04424778761061947,0.4424778761061947,1.04144527098831,0.5530973451327433,0.1106194690265487,3.08182784272051
2015-07-01,Clinton,0.1784121320249777,0.8920606601248885,0.0,0.0,0.4014272970561998,1.572460688482788,0.6690454950936664,0.08920606601248886,2.464938376540586
2015-08-01,Clinton,0.07275372862859221,1.455074572571844,0.0363768643142961,0.0363768643142961,0.2546380502000727,1.546029515108925,1.273190251000364,0.07275372862859221,2.459592410400562
2015-09-01,Clinton,0.09622323791195574,1.780129901371181,0.04811161895597787,0.04811161895597787,0.4089487611258119,1.031400412560165,0.8178975222516238,0.04811161895597787,2.589961035984414
2015-10-01,Clinton,0.09101251422070535,2.571103526734926,0.04550625711035267,0.0,0.2730375426621161,1.465833153696917,0.409556313993174,0.04550625711035267,2.88855356757922
2015-11-01,Clinton,0.02606202762574928,1.82434193380245,0.05212405525149857,0.05212405525149857,0.2084962210059943,1.354012801575579,0.6254886630179828,0.05212405525149857,2.535696701132447
2015-12-01,Clinton,0.08074283407347597,1.978199434800161,0.0,0.0,0.7468712151796528,1.507921359037984,0.5853855470327008,0.08074283407347597,2.576827638862378
2016-01-01,Clinton,0.07211538461538462,2.307692307692308,0.1442307692307692,0.04807692307692308,0.6490384615384616,2.282485875706215,0.9615384615384616,0.04807692307692308,2.96045197740113
2016-02-01,Clinton,0.1335826876836762,2.404488378306171,0.2938819129040876,0.106866150146941,0.6411969008816457,1.893551688843398,0.9617953513224685,0.05343307507347048,2.098259979529171
2016-03-01,Clinton,0.213371266002845,1.351351351351351,0.1422475106685633,0.03556187766714083,0.5334281650071123,1.292517006802721,1.031294452347084,0.03556187766714083,3.197278911564626
2016-04-01,Clinton,0.06983240223463687,1.11731843575419,0.06983240223463687,0.0,0.1396648044692737,1.407506702412869,0.6983240223463687,0.06983240223463687,4.423592493297587
2016-05-01,Clinton,0.1250781738586617,1.438398999374609,0.1563477173233271,0.0,0.4377736085053158,0.5680119581464873,0.969355847404628,0.1250781738586617,2.600896860986547
2016-06-01,Clinton,0.03573981415296641,3.288062902072909,0.3931379556826304,0.03573981415296641,0.2501786990707648,1.273666092943202,0.4288777698355968,0.03573981415296641,3.270223752151463
2016-07-01,Clinton,0.04681647940074907,1.779026217228464,0.1872659176029963,0.0,0.09363295880149813,1.158645276292335,0.6086142322097379,0.1872659176029963,2.985739750445633
2016-08-01,Clinton,0.1480604086467279,0.3257328990228013,0.02961208172934557,0.0,0.207284572105419,0.9870276367738298,0.621853716316257,0.1184483269173823,1.522842639593909
2016-09-01,Clinton,0.0,1.47008547008547,0.03418803418803419,0.0,0.3418803418803419,0.7744433688286544,0.2051282051282051,0.03418803418803419,3.03323652791223
2016-10-01,Clinton,0.1060820367751061,0.495049504950495,0.1060820367751061,0.0,0.2121640735502122,0.9757738896366084,2.121640735502122,0.2121640735502122,2.860026917900404
2016-11-01,Clinton,0.0,1.67658193618172,0.08112493239588967,0.02704164413196323,0.3244997295835587,0.5361245851416901,0.2704164413196322,0.1352082206598161,2.552974214960429
2016-12-01,Clinton,,,,,,,,,
